equipment_id,equipment_eq_id,equipment_name,department,wo_id,date_notified,urgency,problem,status,material_cost,labor_time,work_performed_by,downtime_hours,completed_datetime,comments,attachments
5351,EQ ID 5351,VLM Storage Lift -Small Hardware,Toilet Partitions,17000,09/15/2025,2. General Maint - High Priority,VLM computer station wifi was connected to the wrong network. Ensure it is connected to BobNet. See attachments for photos of the error pop ups.,Closed and Completed,0,0,Juan Lopez,0,09/15/2025 06:00 AM,Eric Ramirez - 09/15/25  8:55:14 AM: Ensure it is connected to BobNet. See attachments for photos of the error pop ups.,"[{'name': 'Server Not Reachable.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/835?guid=de2cf367-a131-4616-b08b-7a63c107eefe'}, {'name': 'None of the Hosts Reachable.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/836?guid=de2cf367-a131-4616-b08b-7a63c107eefe'}]"
5351,EQ ID 5351,VLM Storage Lift -Small Hardware,Toilet Partitions,17351,10/17/2025,1. Prod Stopped,VLM stopped working giving us this error message : 1979 - Vertical photo cell defective .,Closed and Completed,0,0,Eric Ramirez,10,10/17/2025 12:00 AM,"Eric Ramirez - 10/17/25 11:31:37 AM: Restarted VLM, manually sent trays back. Restarted order and VLM working with no issue.","[{'name': 'e29e1eab-f5c7-4332-953c-e6d8e5145d74.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/854?guid=f17d01f4-c7b1-45eb-8661-a3a465be5790'}]"
5351,EQ ID 5351,VLM Storage Lift -Small Hardware,Toilet Partitions,18314,01/28/2026,1. Prod Stopped,"Error 1979: Vertical Photo Cell Defective. Eric R called Kardex tech and was informed this is caused by interference of internal bottom lasers, likely fallen hardware or other item. Juan L assisted and opened up side panels to look with a flashlight to remove any obstructions. Eric R removed one hardware piece and the trays were returned and VLM back to normal production. The hardware material in question was investigated and found to not be overflowing but was moved to a middle tray in case.",Closed and Completed,0,0.5,Eric Ramirez & Juan Lopez,2,01/28/2026 07:45 AM,"Eric Ramirez - 01/28/26  7:59:34 AM: Error 1979: Vertical Photo Cell Defective. Eric R called Kardex tech and was informed this is caused by interference of internal bottom lasers, likely fallen hardware or other item. Juan L assisted and opened up side panels to look with a flashlight to remove any obstructions. Eric R removed one hardware piece and the trays were returned and VLM back to normal production. The hardware material in question was investigated and found to not be overflowing but was moved to a middle tray in case.","[{'name': '349724fb-6d99-4c75-84da-e564f3fed13f.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/891?guid=511eb035-86c0-4c29-8ab9-f823955f60ab'}, {'name': '46033c2e-4db8-47c8-833c-ff427a81520b.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/892?guid=511eb035-86c0-4c29-8ab9-f823955f60ab'}, {'name': '4e8c4f62-5819-45b4-82db-dfad340912b1.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/893?guid=511eb035-86c0-4c29-8ab9-f823955f60ab'}]"
5351,EQ ID 5351,VLM Storage Lift -Small Hardware,Toilet Partitions,18328,01/30/2026,1. Prod Stopped,"VLM is down, Error message 2103 Light barrier. The sensors are blinking a white light and a solid red light. Please see attached for reference.",Closed and Completed,0,1.5,"raymond tech, Eric",0,02/17/2026 03:00 PM,"Gabriel Shinobi - 02/17/26  2:58:41 PM: Tech replaced two sensors, IT reset server, PC and machine, VLM working normally","[{'name': '40053b65-274f-4625-bbf4-b48353eaec11.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/896?guid=ae53a854-fdb0-44e0-87b5-309199227db4'}, {'name': 'b5e8cb57-cbdd-4ed4-9ac8-974366a32d88.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/897?guid=ae53a854-fdb0-44e0-87b5-309199227db4'}]"
5351,EQ ID 5351,VLM Storage Lift -Small Hardware,Toilet Partitions,19375,05/12/2026,2. General Maint - High Priority,need the packing table push back to align with the other packing table in hardware VLM area to fix the raise mat causing a trip hazard.,Closed and Completed,0,0.5,Max,0,05/12/2026 12:00 AM,,[]
5351,EQ ID 5351,VLM Storage Lift -Small Hardware,Toilet Partitions,19986,06/29/2026,4. Prod Continuing but Affected Equipment stopped,VLM has a mechanical error that is preventing the trays from being retrieved or grabbed. Eric is currently on call with tech support.,Closed and Completed,0,0,Outside tech,0,06/29/2026 05:00 PM,Eric Ramirez - 06/29/26  2:42:43 PM: Assessed and found a mechanical issue with the extractor being unable to grab the trays. Called and spoke with tech and they advised a tech to come in person. A tech is on the way 6/29,[]
5351,EQ ID 5351,VLM Storage Lift -Small Hardware,Toilet Partitions,19977,06/29/2026,6. General Maint,can we get assistant in putting together a new tape machine (brown tape ),Closed and Completed,0,0.2,Shinobi,0,06/30/2026 12:00 AM,Gabriel Shinobi - 07/01/26  7:30:19 AM: manual tape machine assembled,[]
5351,EQ ID 5351,VLM Storage Lift -Small Hardware,Toilet Partitions,20248,08/04/2026,6. General Maint,need a stand to be put together please,Closed and Completed,0,0.2,Shinobi,0,08/04/2026 10:00 AM,Gabriel Shinobi - 08/04/26  1:07:02 PM: assembled paper towel dispenser,[]
5351,EQ ID 5351,VLM Storage Lift -Small Hardware,Toilet Partitions,20295,08/07/2026,4. Prod Continuing but Affected Equipment stopped,"VLM is stuck outputting error 4612: Encoder signal monitoring, drive ON.",Closed and Completed,0,0,Outside Tech,5,08/07/2026 01:30 PM,"Eric Ramirez - 08/07/26  3:05:58 PM: Tech reported that one of the pins on a sprocket was broken. This caused that side of the panel to fall and the other side hanging, triggered the error.

The tech made the assessment, cleared out the trays, found the root cause, waited for a coworker to bring the part needed before making the fix and verifying everything is working properly.

VLM is back to normal production | Gabriel Shinobi - 08/07/26  7:00:45 AM: per Juan L. tech on his way, shutter doors closing uneven","[{'name': 'd351f6c8-0f01-47b5-819b-e2737bac0f1e.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/1024?guid=d7fc7e68-5dc4-4664-b1be-aa315bec0bc6'}, {'name': '50f6cd5d-134f-4b05-b86a-66ec3c17445f.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/1025?guid=d7fc7e68-5dc4-4664-b1be-aa315bec0bc6'}, {'name': '499eb0e2-db5f-4a10-adaa-700790585800.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/1026?guid=d7fc7e68-5dc4-4664-b1be-aa315bec0bc6'}]"
5351,EQ ID 5351,VLM Storage Lift -Small Hardware,Toilet Partitions,20398,08/17/2026,1. Prod Stopped,Sensor Error & Unexpected Tray on Extractor error was preventing production. Eventually the VLM was unresponsive as shown in attached video,Closed and Completed,0,2,Tech & Eric R,6,08/17/2026 02:00 PM,"Eric Ramirez - 08/17/26  2:30:42 PM: After diagnosing to no avail, Eric R called a tech who arrived 2 hours later. Tech deduced that there was a corruption in the firmware, and had to manually reset everything. Tech mentioned that this is a rare case and there is no prevention measures, but he did log it in our data. Also as a note, VLM warranty ends November 2026","[{'name': '50a6b509-c1fb-487c-8319-5042d0bb0bf6.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/1046?guid=8218658b-7c38-49fe-9bd2-d46d68960443'}]"
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,1313,05/06/2022,"3. Prod Affected, Not Stopped",saw not cutting straight when cutting small stiles,Closed and Completed,0,0.5,Mike Bart,0,05/06/2022 12:00 AM,Miguel Diaz - 05/06/22  2:27:08 PM: Found first three fingers up a bit  so when the fingers move out the way it was pulling the stile with it .,[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,2358,09/12/2022,4. Prod Continuing but Affected Equipment stopped,Few months back the Saw computer stopped working and went blank after reaching out to Holzher they advised the computer is going out and suggest doing a pc upgrade before that happens,Closed and Completed,8500,16,Steven Hallada Holzher tech,16,09/12/2022 12:00 AM,Miguel Diaz - 09/12/22  1:19:46 PM: PC upgrade was approved .Tech came in to replace the pc this past week .He advised that the Ardis still needed mapping which IT did set up this morning and the label printer needed to be connected .I placed the label printer on the side table we have next to the saw and ran the cable that IT provided to the computer .This morning i had to get the tech to dial in and make a few adjustments saw  is now dialed in .Closing po rec LA00038865,"[{'name': 'Holzher work order for PC Upgrade from tech 9-9-22.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/107?guid=4bed007a-52c0-41c1-98ec-c2be7c3d21aa'}]"
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,1324,05/06/2022,4. Prod Continuing but Affected Equipment stopped,When cutting Test pieces from MLF board its chipping on the bottom .,Closed and Completed,0,1,Holzher tech,0,09/20/2022 12:00 AM,"Miguel Diaz - 09/20/22  9:04:13 AM: Closing this work order since the chips are not actually coming from the table tops its related to the proper set up and adjustment of the scoring blade .Tech provided a few samples cuts with minimal chipping he adjusted the scoring blade and mentioned when cutting MLF board to run it slow and place new set of blades . | Miguel Diaz - 07/19/22  1:06:54 PM: Just received one of the table tops we had replaced and its the same as the ones we sent them .They have wood grain on both sides  turns out Germany makes them like that now so we have no choice but to put them on when the rest arrive . | Miguel Diaz - 06/08/22  2:00:03 PM: FYI
The set had 5 table top plates that had ruff wood grain on top  we returned them to the manufacturer who is Holzher they will remake them for us .This will take 3 to 4 weeks till get the new tops . | Miguel Diaz - 05/19/22  7:44:47 AM: Maintenance and ME thinks its the table tops current ones are chipped and may be causing the issue .
We have a complete replacement set here we will need a full day(8hrs) Saturday to replace them all ...Just need it scheduled . | Miguel Diaz - 05/19/22  7:37:49 AM: Saw does not have enough material cut to give us the machine in order to  replace the belt at this time .They advised to push it out till they can catch up .
This may not happen till Tomorrow or Monday .Juan will advise when the saw can be given to us . | Miguel Diaz - 05/09/22  6:55:30 AM: Maintenance and ME thinks its the table tops current ones are chipped and may be causing the issue .
We have a complete replacement set here we will need a full day(8hrs) Saturday to replace them all ...Just need it scheduled .",[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,2477,10/03/2022,4. Prod Continuing but Affected Equipment stopped,Rubber sponge under the beam needs to be replaced .,Closed and Completed,300,3,Mike Diaz,0,10/01/2022 12:00 AM,Miguel Diaz - 10/03/22  7:18:15 AM: Replaced  Part #2870657 rubber sponge over the weekend all sponge under the beam has been replaced .,[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,3369,11/29/2022,"5. Prod Ongoing, Maint Required",Operator advised program fence for the machine stopped moving after cutting 2 sheets of particle board he did advise he found a stuck piece of material from the cut line .,Closed and Completed,0,0.3,mike d,0.3,11/29/2022 12:00 AM,Miguel Diaz - 11/29/22  7:17:08 AM: Found tripped overload .Stuck piece is what caused this .,[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,4386,02/14/2023,1. Prod Stopped,Machine is showing width stop maint required,Closed and Completed,0,0.3,Mike D,0,02/14/2023 12:00 AM,"Miguel Diaz - 02/14/23  8:13:26 AM: This pop up happens in the mornings sometimes  need to click okay for all and machine will be ready to cut after .
Usually machine will calibrate on its own if not and this message pops up operator needs to click on tools  and calibrate on this screen  .",[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,4500,02/20/2023,1. Prod Stopped,"Holz-Her keep going down, sound like there is an air leak.",Closed and Completed,250,2.5,Miguel & Max,1,02/20/2023 02:00 PM,Miguel Diaz - 02/21/23  7:54:50 AM: Operator advised after fixing the repair we did yesterday from the belt ripping apart cutting down 4 hoses the saw was not going up all the way per operator .Troubleshoot and found that the hoses had to be moved instead of 1234 it was 4321.Saw is working properly now .See attachment if needed | Maksim Bushka - 02/20/23  2:11:57 PM: Trouble shoot find out the belt reaped of and damaged two air lines. Replaced the belt and two air hoses.,"[{'name': 'holzher saw ripped hoses 2-20-23.jpg', 'url': 'https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/231?guid=7bbd6e49-857d-4d94-8d7d-3d53c27ac9bd'}]"
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,4513,02/21/2023,1. Prod Stopped,Operator notify the pushing arm on Holz-Her Saw fail down.,Closed and Completed,20,1,Miguel & Max,0,02/21/2023 10:30 AM,Maksim Bushka - 02/21/23 10:39:44 AM: Found a broken screw. Replaced the holding screw on the pushing arm.,[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,4924,03/20/2023,1. Prod Stopped,The machine just turns off. Please see Ramon Luna.,Closed and Completed,0,0.2,Mike Max,0.2,03/20/2023 12:00 AM,Miguel Diaz - 03/20/23 10:58:41 AM: Machine displayed width drag fault found one of the grippers barely dragging on the table enough to make it trip adjusted gripper machine is back up and running,[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,4925,03/20/2023,1. Prod Stopped,HPL Saw just turns off when cutting.,Closed and Completed,0,2.2,Mike Max,2.2,03/20/2023 12:00 AM,Miguel Diaz - 03/20/23 10:57:09 AM: Saw displayed error pneumatics troubleshoot the full machine had to remove all machine covers to listen and find the air leak if any .Found air leak in the back of the machine located on the program fence .Made repairs machine is back up and running .,[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,5160,04/05/2023,1. Prod Stopped,Saw is down. It stops cutting at a certain point and makes a strange noise.,Closed and Completed,0,1,Mike Max,1,04/05/2023 12:00 AM,"Miguel Diaz - 04/05/23  9:36:20 AM: Found machine stopping when cutting particle board after cutting 16 inches in it stops .
Found board warped replaced board and it still stops .Turned Saw off to troubleshoot .
Found that the operator who is making stiles used the saw  to cut down masonite well  it had glue and the double masonite got stuck to the beam .
When cutting it was moving the sheet getting the blade stuck and comes to an abrupt  stop .Suggest operator pay attention to what they are doing this could have gone bad and damaged the motor .",[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,5637,05/11/2023,"5. Prod Ongoing, Maint Required",Jose M advised after the computer up grade 9-12-23  was done the saw width stop is farther back in the machine making them reach inside to place the part against the fence .,Closed and Completed,0,0.5,Mike D,0.4,05/11/2023 12:00 AM,Miguel Diaz - 05/11/23  8:08:40 AM: Reached out to tech support they dialed in this morning and made the adjustment for the width stop to be closer to the cut line .,[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,5713,05/18/2023,"3. Prod Affected, Not Stopped",As we are cutting in the  Holzher saw after a cut the saw does not return to its home position it stays were it ends the cut.,Closed and Completed,0,0.6,Mike d,0,05/18/2023 12:00 AM,Miguel Diaz - 05/18/23  9:28:30 AM: Stood at the saw and watch the operator cut several sheets with out any issues walked away then the  operator advised it stopped at the end monitor displayed  pneumatic error .This could mean anything there are lots of air lines all over the machine the fun part is trying to  find it .Found 1/4 hose  connector semi broken replaced connector and gave machine back .Operator reports no issues .,[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,5724,05/18/2023,2. General Maint - High Priority,Asked operator how the saw was working he advised it stopped again mid way .,Closed and Completed,0,0.5,Max Mike,0,05/18/2023 12:00 AM,Miguel Diaz - 05/18/23  1:27:15 PM: Found operator working on another machine he said saw was not being used for a bit took the covers off turned machine on and  let it run and found the hose that was leaking air from the rear of the program fence .Replaced hose and re installed cover .,[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,5865,06/02/2023,1. Prod Stopped,One small plate from the front come off,Closed and Completed,0,0.3,Miguel & Max,0,06/02/2023 09:00 AM,Maksim Bushka - 06/02/23  9:06:08 AM: Cleaned up the old glue and glued back.,[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,5983,06/12/2023,"5. Prod Ongoing, Maint Required",Operator advised saw stopped cutting and is displaying error pneumatics,Closed and Completed,25,0.5,Max Mike,0.25,06/12/2023 12:00 AM,Miguel Diaz - 06/12/23 11:02:21 AM: Troubleshoot and found a crack in one of the clamp hoses replaced hose machine is back up and running . | Miguel Diaz - 06/12/23 10:56:16 AM: Troubleshoot and found a crack in one of the clamp hoses replaced hose machine is back up and running .,[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,6013,06/13/2023,"5. Prod Ongoing, Maint Required",During the department first break lead and i heard an air leak coming from the saw   troubleshoot located the leak,Closed and Completed,0,0.5,Mike D,0,06/13/2023 12:00 AM,"Miguel Diaz - 06/13/23 10:08:36 AM: Turned machine off repaired hose placed a temp coupling and gave machine back to the floor .
No downtime operator was cutting plastic",[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,6168,06/22/2023,1. Prod Stopped,"sounds like there is a air leak, when the grab arms pull the particalboard in to cut.",Closed and Completed,0,0.5,Mike diaz,2,06/23/2023 12:00 AM,"Miguel Diaz - 06/23/23  6:38:08 AM: Found clamp hose  Cracked  this is the fourth hose that is cracked.
The hoses are way past wear and tear and need to be replaced  inside the program fence compartment for the grippers since that is where we had all four crack i will be ordering a roll of 8MM hose to replace them .",[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,6583,07/24/2023,"5. Prod Ongoing, Maint Required",Operator advised he cannot remove the blade because the set screw is stripped .,Closed and Completed,4,0.5,Mike D,0,07/24/2023 12:00 AM,Miguel Diaz - 07/24/23 11:40:22 AM: Used channel locks to remove the blade and get him going at lunch break i removed the blade holder and used screw extractor and removed the stripped set screw replaced with new hardware .,[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,6667,08/01/2023,4. Prod Continuing but Affected Equipment stopped,When opening the building up this morning I found an air leak coming from the machine and shut the air line off and locked out the machine till I could get to it later .,Closed and Completed,60,1.5,Mike D,0,09/23/2023 12:00 AM,"Miguel Diaz - 09/23/23  6:59:07 AM: Replacement connector arrived this week i was able to put it on this morning i also replaced to 8 mm hoses .
Leak is gone machine was running with an air leak luckily the PSI bar was just above the shut off point .
Machine is back up and running properly . | Miguel Diaz - 08/01/23 12:07:38 PM: Replacement connector has been ordered Part # 2867095 | Miguel Diaz - 08/01/23  7:46:13 AM: Troubleshoot found a small  6 mm x 10 '' hose leaking from a slit on the side replaced hose and i could still hear air leaking but less after further troubleshoot i found that the air connector that the same hose is connected to  is faulty and needs to be replaced asap as of now the machine is running with the connector .I will reach out to Holzher and get the part over night if possible .",[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,7462,10/04/2023,4. Prod Continuing but Affected Equipment stopped,Operator advised machine stopped error message says pneumatics error,Closed and Completed,0,1,Mike d,0,10/04/2023 12:00 AM,"Miguel Diaz - 10/04/23  7:34:08 AM: Troubleshoot couldn't find the leak till i found it on the hold down beam left side removed 1/2 of hose and reconnect  .
Machine is up and working properly.",[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,7581,10/11/2023,4. Prod Continuing but Affected Equipment stopped,Operator advised saw does not cut,Closed and Completed,0,0.2,Mike  Max,0,10/10/2023 12:00 AM,"Miguel Diaz - 10/11/23  8:04:26 AM: Found saw gripping material but stops when operator presses button to cut .Found no error alarms.
Troubleshoot found dirty width sensor cleaned with ear swab machine is back up and running properly .",[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,7598,10/11/2023,1. Prod Stopped,"Operator Carlos notify Maintenance. Error showing Disturbance on the screen, Clamp not working.",Closed and Completed,0,0.42,MB&PU,0,10/11/2023 12:00 AM,"Primo Uy - 10/11/23  3:02:59 PM: After checking and troubleshooting, we found out one of the air hoses on the clamp was broken. We replaced the hose and return the cover on the clamp assembly. Saw is now working.",[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,7779,10/24/2023,1. Prod Stopped,As the operator was cutting on the Holz-her the blade stopped midway and won't return to home position .,Closed and Completed,0,0.5,PU,0,10/24/2023 12:00 AM,"Primo Uy - 10/24/23  9:14:27 AM: Clear errors: Control Voltage. Motor Protection and frequency converter. After too much time spend on the monitor to manually retract the blade but to no respond. Then i open the cover of the control panel to check the instrument. I found out one of the relay/contactors was off/trip. Reset the relay. Then the error disappears.
Holzher saw is now working properly. Note: ask the operator to change the Blade as it is making a noise. This probably the cause of the relay tripping. After changing the blade noise is gone.",[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,7985,11/09/2023,1. Prod Stopped,"Holzher saw has stopped, the blades got stuck causing the safety switch to trigger.",Closed and Completed,0,0.5,Mike Max,0,11/09/2023 12:00 AM,"Miguel Diaz - 11/09/23  9:06:36 AM: Found a piece of particle board  fall off stuck in its track covering the sensor keeping it from running . Saw is back up and running .
also found the camera not working replaced usb cable",[]
135,EQ ID 135,"Saw,Horizontal, Holz-Her",Toilet Partitions,8065,11/17/2023,1. Prod Stopped,Yesterday when i was walking by the machine i could hear air escaping while the machine was cutting i stood there and on the second cut it stopped error on screen advised error pneumatics .,Closed and Completed,0,0.4,Mike d,0,11/16/2023 12:00 AM,Miguel Diaz - 11/17/23  6:46:39 AM: Found hose going to the main blade solenoid with a rip .Made the repair on the hose machine was back up and running .,[]
